Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
SALTA,Molinos,Molinos,SI,,,SI,SI,,SI,SI,
SALTA,Molinos,Seclantas,,,,SI,SI,,SI,SI,SI
SALTA,Oran,Aguas Blancas,,,,,SI,,SI,SI,SI
SALTA,Oran,Colonia Santa Rosa,,SI,,,SI,SI,SI,SI,SI
SALTA,Oran,El Tabacal,,SI,,SI,SI,,SI,,
SALTA,Oran,Hipolito Yrigoyen,SI,SI,,SI,SI,SI,SI,SI,SI
SALTA,Oran,La Mision,,,,,,,,,
SALTA,Oran,Pichanal,SI,SI,,SI,SI,SI,SI,,SI
SANTA FE,General Lopez,Maggiolo,SI,,,,SI,SI,SI,SI,
SANTA FE,General Lopez,Maria Teresa,SI,SI,,,SI,SI,SI,SI,
SANTA FE,General Lopez,Melincue (Est. San Urbano),,,,,SI,SI,SI,SI,
SANTA FE,General Lopez,Miguel Torres,,SI,,,,,,,
SANTA FE,General Lopez,Murphy,,,,SI,SI,SI,SI,,
SANTA FE,General Lopez,Rufino,SI,SI,,SI,SI,SI,SI,,
SANTA FE,General Lopez,San Eduardo,SI,,,SI,SI,,SI,,
SANTA FE,General Lopez,San Francisco de Santa Fe,,,,SI,SI,,SI,,SI
SANTA FE,General Lopez,San Gregorio,SI,,,SI,SI,SI,SI,SI,
SANTA FE,General Lopez,Sancti Spiritu,SI,,,SI,SI,SI,SI,SI,SI
SAN JUAN,Sarmiento,Cienaguita,,,,SI,,,,SI,
SAN JUAN,Sarmiento,Colonia Fiscal,,,,,,,,,
SAN JUAN,Sarmiento,Divisadero,,,,,SI,,SI,SI,
SAN JUAN,Sarmiento,Guanacache,,,,,SI,,SI,SI,
SAN JUAN,Sarmiento,Las Lagunas,,,,,SI,SI,,,SI
SAN JUAN,Sarmiento,Los Berros,,,,SI,SI,SI,SI,SI,
SAN JUAN,Sarmiento,Pedernal,,,,,SI,,,SI,
SAN JUAN,Sarmiento,Punta del Medano,,,,,SI,,SI,SI,
SAN JUAN,Sarmiento,Villa Media Agua,,,,SI,SI,SI,SI,SI,
SAN JUAN,Ullum,Villa Ibañez,,,SI,,SI,SI,SI,SI,
SAN JUAN,Valle Fertil,Astica,,,,,SI,SI,SI,SI,
SAN JUAN,Valle Fertil,Balde del Rosario,,,,,,,SI,,
SAN JUAN,Valle Fertil,Chucuma,,,,,,SI,,,
SAN JUAN,Valle Fertil,Los Baldecitos,,,,,SI,SI,SI,,
SAN JUAN,Valle Fertil,Usno,,,,,,,,,
SAN JUAN,Valle Fertil,Villa San Agustin,,,,SI,SI,,SI,SI,SI
SAN JUAN,Zonda,Villa Basilio Nievas,,,,,SI,SI,SI,SI,
SAN LUIS,Ayacucho,Balde De Los Torres,,,,,,,,,
SAN LUIS,Ayacucho,Balde Del Carmen,,,,,,,,,
SAN LUIS,Ayacucho,Balde Retamo,,,,,,,,,
SAN LUIS,Ayacucho,Baldecito De La Pampa,,,,,,,,,
SAN LUIS,Ayacucho,Candelaria,,,,,SI,,SI,SI,
SAN LUIS,Ayacucho,Carpinteria,,,,,,,,,
SAN LUIS,Ayacucho,El Calden,,,,,,,,,
SAN LUIS,Ayacucho,El Injerto,,,,,,,,,
SAN LUIS,Ayacucho,El Rincon,,,,,,,,,
SAN LUIS,Ayacucho,El Vinagrillo,,,,,,,,,
SAN LUIS,Ayacucho,El Zapallar,,,,,,,,,
SAN LUIS,Ayacucho,La Aguada,,,,,,,,,
SAN LUIS,Ayacucho,La Avenencia,,,,,,,,,
SAN LUIS,Ayacucho,La Botija,,,,,,,,,
SAN LUIS,Ayacucho,La Brea,,,,,,,,,
SAN LUIS,Ayacucho,La Majada,,,,,,,,SI,
SAN LUIS,Ayacucho,La Represita,,,,,,,,,
SAN LUIS,Ayacucho,La Salvadora,,,,,,,,,
SAN LUIS,Ayacucho,Las Chacras,,,,,,,,,
SAN LUIS,Ayacucho,Las Chimbas,,,,,,,,,
SAN LUIS,Ayacucho,Las Lagunitas,,,,,,,,,
SAN LUIS,Ayacucho,Leandro N. Alem,,,,,,,,SI,
SAN LUIS,Ayacucho,Lomas Blancas,,,,,,,,SI,
SAN LUIS,Ayacucho,Los Quemados,,,,,,,,,
SAN LUIS,Ayacucho,Lujan,,,,,,,SI,SI,
SAN LUIS,Ayacucho,Pampa Grande,,,,SI,,,,,
SAN LUIS,Ayacucho,Pozo Del Molle,,,,,,,,,
SAN LUIS,Ayacucho,Quines,,,,,SI,,,SI,SI
SAN LUIS,Ayacucho,Rio Juan Gomez,,,,,,,,SI,
SAN LUIS,Ayacucho,Rodeo De Cadenas,,,,,,,,,
SAN LUIS,Belgrano,Villa de la Quebrada,,,,SI,,,,SI,
SAN LUIS,Belgrano,Villa General Roca,,,,SI,,,,SI,
SAN LUIS,Chacabuco,Balcarce,,,,,,,,,
SAN LUIS,Chacabuco,Colonia Zubelzu,,,,,,,,,
SAN LUIS,Chacabuco,Concaran,,,,,SI,SI,,SI,SI
SAN LUIS,Chacabuco,Cortaderas,,,,SI,SI,SI,SI,SI,
SAN LUIS,Chacabuco,El Algarrobal,,,,SI,,,,,
SAN LUIS,Chacabuco,El Churrasco,,,,,,,,,
SAN LUIS,Chacabuco,El Recuerdo,,,,,,,,,
SAN LUIS,Chacabuco,El Sauce,,,,,,,,,
SAN LUIS,Chacabuco,El Sifon,,,,,,,,,
SAN LUIS,Chacabuco,El Tala,,,,,,,,,
SAN LUIS,Chacabuco,La Celestina,,,,,,,,,
SAN LUIS,Chacabuco,Las Rosas,,,,,,,,,
SAN LUIS,Chacabuco,Naschel,,,,,SI,,SI,SI,
SAN LUIS,Chacabuco,Papagayos,,,,,,,,SI,
SAN LUIS,Chacabuco,Pozo Cavado,,,,,,,,,
SAN LUIS,Chacabuco,Punta De La Loma,,,,,,,,,
SAN LUIS,Chacabuco,Renca,,,,,,,,SI,
SAN LUIS,Chacabuco,San Felipe,,,,,,,,,
SAN LUIS,Chacabuco,San Miguel,,,,,,,,,
SAN LUIS,Chacabuco,San Pablo,,,,,,,,SI,
SAN LUIS,Chacabuco,Santa Martina,,,,,,,,,
SAN LUIS,Chacabuco,Tilisarao,,,,,SI,SI,,SI,
SAN LUIS,Chacabuco,Villa del Carmen,,,,,SI,,SI,SI,
SAN LUIS,Ayacucho,San Francisco del Monte de Oro,,,,,SI,,,SI,
SAN LUIS,Ayacucho,San Ignacio,,,,,,,,,
SAN LUIS,Ayacucho,San Miguel,,,,,,,,,SI
SAN LUIS,Ayacucho,San Roque,,,,,,,,,
SAN LUIS,Ayacucho,Santa Ana,,,,,,,,,
SAN LUIS,Ayacucho,Santa Rosa De Catantal,,,,,,,,,
SAN LUIS,Ayacucho,Santa Teresa,,,,,,,,,
SAN LUIS,Ayacucho,Santo Domingo,,,,,,,,,
SAN LUIS,Ayacucho,Talita,,,,,,,,,
SAN LUIS,Belgrano,Arbol Solo,,,,,,,,,
SAN LUIS,Belgrano,Bella Estancia,,,,,,,,,
SAN LUIS,Belgrano,Buen Orden,,,,,,,,,
SAN LUIS,Belgrano,El Barrial,,,,,,,,,
SAN LUIS,Belgrano,El Milagro,,,,,,,,,
SAN LUIS,Belgrano,El Recodo,,,,,,,,,
SAN LUIS,Belgrano,Estancia De Amieva,,,,,,,,,
SAN LUIS,Belgrano,Hualtaran,,,,,,,,,
SAN LUIS,Belgrano,La Calera,,,,SI,,,SI,SI,
SAN LUIS,Belgrano,Las Lagunitas,,,,,,,,,
SAN LUIS,Belgrano,Los Molles,,,,,,,,SI,
SAN LUIS,Belgrano,Los Ramblones,,,,,,,,,
SAN LUIS,Belgrano,Naranjo Esquino,,,,,,,,,
SAN LUIS,Belgrano,Nogoli,,,,SI,,,SI,SI,
SAN LUIS,Belgrano,Pozo Cavado,,,,,,,,,
SAN LUIS,Belgrano,Pozo Del Tala,,,,,,,,,
SAN LUIS,Belgrano,Represa Del Carmen,,,,,,,,,
SAN LUIS,Belgrano,San Antonio,,,,,,,,,
SAN LUIS,Belgrano,San Pedro,,,,,,,,SI,
SAN LUIS,Belgrano,Santa Rosa Del Gigante,,,,,,,,,
SAN LUIS,Belgrano,Suyuque Nuevo,,,,,,,,,
SAN LUIS,Belgrano,Toro Negro,,,,,,,,,
SAN LUIS,Chacabuco,Villa Larca,,,,,SI,SI,SI,SI,
SAN LUIS,Coronel Pringles,Balde De La Isla,,,,,,,,,
SAN LUIS,Coronel Pringles,Carolina,,,,,,,SI,SI,
SAN LUIS,Coronel Pringles,Cerros Largos,,,,,,,,,
SAN LUIS,Coronel Pringles,Cienaga De Intihuasi,,,,,,,,,
SAN LUIS,Coronel Pringles,El Arenal,,,,,,,,,
SAN LUIS,Coronel Pringles,El Baldecito,,,,,,,,,
SAN LUIS,Coronel Pringles,El Durazno,,,,,,SI,,SI,
SAN LUIS,Coronel Pringles,El Trapiche,,,,,SI,SI,SI,SI,
SAN LUIS,Coronel Pringles,Eleodoro Lobos,,,,,SI,SI,,,
SAN LUIS,Coronel Pringles,Estancia Grande,,,,,,,,,
SAN LUIS,Coronel Pringles,Fraga,,,,SI,SI,,SI,SI,
SAN LUIS,Coronel Pringles,Intihuasi,,,,,,,,,
SAN LUIS,Coronel Pringles,La Bajada,,,,,,,,SI,
SAN LUIS,Coronel Pringles,La Florida,,,,,,,,SI,
SAN LUIS,Coronel Pringles,La Petra,,,,,,,,,
SAN LUIS,Coronel Pringles,La Toma,SI,,,,SI,SI,,SI,
SAN LUIS,Coronel Pringles,La Totora,,,,,SI,SI,,,
SAN LUIS,Coronel Pringles,Las Barranquitas,,,,,,SI,,,
SAN LUIS,Coronel Pringles,Las Pircas,,,,,,,,,
SAN LUIS,Coronel Pringles,Loma Alta,,,,,,,,,
SAN LUIS,Coronel Pringles,Marmol Verde,,,,,,,,,
SAN LUIS,Coronel Pringles,Pampa Del Tamboreo,,,,,,,,,
SAN LUIS,Coronel Pringles,Paso Del Rey,,,,,,,,,
SAN LUIS,Coronel Pringles,Rio Grande,,,,,,,,SI,
SAN LUIS,Coronel Pringles,Riocito,,,,,,,,,
SAN LUIS,Coronel Pringles,Saladillo,,,,SI,SI,SI,,SI,
SAN LUIS,Coronel Pringles,Valle De Pancanta,,,,,,,,,
SAN LUIS,General Pedernera,5Ta Brigada,,,,,,,,,
SAN LUIS,General Pedernera,Caldenadas,,,,,,,,,
SAN LUIS,General Pedernera,Colonia Don Antonio,,,,,,,,,
SAN LUIS,General Pedernera,Coronel Alzogaray,,,,,,,,,
SAN LUIS,General Pedernera,Country Club Los Caldenes,,,,,,,,,
SAN LUIS,General Pedernera,Dique Vulpiani,,,,,SI,SI,,,
SAN LUIS,General Pedernera,Juan Jorba,,,,,SI,,SI,SI,
SAN LUIS,General Pedernera,Juan Llerena,,,,,,,SI,SI,
SAN LUIS,General Pedernera,Justo Daract,SI,,SI,,SI,SI,SI,SI,
SAN LUIS,General Pedernera,La Angelina,,,,,,,,SI,
SAN LUIS,General Pedernera,La Esquina,,,,,SI,SI,,,
SAN LUIS,General Pedernera,La Punilla,,,,,,,SI,SI,
SAN LUIS,General Pedernera,La Ribera,,,,,SI,SI,,,
SAN LUIS,General Pedernera,Las Isletas,,,,,,,,,
SAN LUIS,General Pedernera,Lavaisse,,,,,,,,SI,
SAN LUIS,General Pedernera,Liborio Luna,,,,,SI,SI,,,
SAN LUIS,General Pedernera,Nacion Ranquel,,,,,,,,,
SAN LUIS,General Pedernera,Rio Quinto,,,,,,,,,
SAN LUIS,General Pedernera,San Jose del Morro,,,,,,,,SI,
SANTA FE,San Lorenzo,Coronel Arnold,,,,SI,SI,,SI,,
SANTA FE,San Lorenzo,Fray Luis Beltran,SI,SI,,SI,SI,SI,SI,,
SANTA FE,San Lorenzo,Fuentes,SI,,,SI,SI,SI,SI,,
SANTA FE,San Lorenzo,Luis Palacios (Est. La Salada),,SI,,,SI,,SI,SI,
SANTA FE,San Lorenzo,Puerto General San Martin,,,,SI,SI,SI,,SI,SI
SANTA FE,San Lorenzo,Pujato,SI,,,,SI,SI,SI,SI,
SANTA FE,San Lorenzo,Ricardone,SI,SI,,SI,SI,SI,SI,SI,SI
SANTA FE,San Lorenzo,Roldan,SI,SI,,SI,SI,SI,SI,SI,
SANTA FE,San Lorenzo,San Jeronimo Sud,SI,SI,,SI,SI,SI,SI,,
SANTIAGO DEL ESTERO,Aguirre,Casares,,,,,,,,,
SANTA FE,General Obligado,Florencia,SI,SI,,,SI,SI,SI,SI,SI
SANTA FE,General Obligado,Guadalupe Norte,SI,,,,SI,,SI,,
SANTA FE,General Obligado,Ingeniero Chanourdie,,,,,,,SI,SI,SI
SANTA FE,General Obligado,La Isleta,,,,,,,,,SI
SANTA FE,General Obligado,La Sarita,,,,,SI,,SI,SI,
SANTA FE,General Obligado,Lanteri,,,,,SI,SI,SI,SI,
SANTA FE,General Obligado,Las Garzas,SI,,,,SI,,SI,,
SANTA FE,General Obligado,Las Toscas,SI,SI,,SI,SI,SI,SI,SI,SI
SANTA FE,General Obligado,Los Laureles,,,,,SI,,SI,,
SANTA FE,General Obligado,Malabrigo,SI,SI,,,SI,SI,SI,SI,
SANTA FE,General Obligado,Paraje San Manuel,,,,,,,SI,,SI
SANTA FE,General Obligado,Puerto Reconquista,,,,,SI,,SI,,
SAN LUIS,Junin,Talita,,,,,,,,SI,SI
SAN LUIS,La Capital,Alto Pelado,,,,,,,,SI,
SAN LUIS,La Capital,Alto Pencoso,,,,SI,SI,,,SI,
SAN LUIS,La Capital,Balde,,,,SI,SI,,,SI,SI
SAN LUIS,La Capital,Beazley,,,,,,,,SI,
SAN LUIS,La Capital,Boca Del Tigre,,,,,,,,,SI
SAN LUIS,La Capital,Cazador,,,,,,,,SI,
SAN LUIS,La Capital,Cerro Colorado,,,,,,,,,
SAN LUIS,La Capital,Charlone,,,,,,,,,
SAN LUIS,La Capital,Chosmes,,,,,SI,SI,,SI,
SAN LUIS,La Capital,CRUZ DE PIEDRA,,,,,,,,,
SAN LUIS,La Capital,Daniel Donovan,,,,,,,,,
SAN LUIS,La Capital,Desaguadero,,,,SI,,,,SI,
SAN LUIS,La Capital,El Charabon,,,,,,,,,
SAN LUIS,La Capital,El Chorrillo,,,,,SI,SI,,,
SAN LUIS,La Capital,El Volcan,,SI,,,,,SI,SI,
SAN LUIS,La Capital,Estancia Grande,,,,,,,,,
SAN LUIS,La Capital,Jarilla,,,,,,,,SI,
SAN LUIS,La Capital,Juan W. Gez,,,,,,,,,
SAN LUIS,La Capital,Juana Koslay,SI,,SI,SI,,,SI,SI,
SAN LUIS,La Capital,La Punta,,SI,,SI,SI,SI,,,
SAN LUIS,La Capital,Las Barrancas,,,,,,,,SI,SI
SAN LUIS,La Capital,Las Chacras,,,,,,,,,
SALTA,Oran,San Ramon de la Nueva Oran,SI,SI,,SI,SI,SI,SI,,SI
SALTA,Oran,Urundel,,,,SI,SI,SI,SI,SI,SI
SALTA,Rivadavia,Alto de la Sierra,,,,SI,,,,SI,
SALTA,Rivadavia,Capitan Juan Page,,,,,,,,SI,
SALTA,Rivadavia,Coronel Juan Sola,SI,,,SI,SI,SI,SI,SI,SI
SALTA,Rivadavia,Hito 1,,,,,,,,,
SALTA,Rivadavia,La Union,,,,,SI,,,,SI
SALTA,Rivadavia,Los Blancos,,,,,SI,,,SI,
SALTA,Rivadavia,Pluma de Pato,,,,,SI,,,SI,
SALTA,Rivadavia,Rivadavia,,,,SI,SI,,,,
SALTA,Rivadavia,Santa Maria,,,,,,,,,
SALTA,Rivadavia,Santa Rosa,,,,,,,,,
SALTA,Rivadavia,Santa Victoria Este,SI,,,SI,SI,,SI,SI,SI
SALTA,Rosario de la Frontera,Antilla,,,,SI,SI,,,,SI
SALTA,Rosario de la Frontera,Copo Quile,,,,SI,SI,,,,
SALTA,Rosario de la Frontera,El Naranjo,,,,SI,SI,SI,,,SI
RIO NEGRO,El Cuy,Naupa Huen,,,,SI,,,,,
RIO NEGRO,El Cuy,Paso Cordova,,,,,,,,,
RIO NEGRO,El Cuy,Valle Azul,,,,,,,SI,SI,SI
RIO NEGRO,General Roca,Allen,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Bajo San Cayetano,,,,,SI,SI,,SI,
RIO NEGRO,General Roca,Barda del Medio,,,SI,,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Barrio Blanco,,,,,,,,,
RIO NEGRO,General Roca,Barrio Calle Ciega Nº10,,,,,,,,,
RIO NEGRO,General Roca,Barrio Calle Ciega Nº6,,,,,,,,,
RIO NEGRO,General Roca,Barrio Canale,,,,,,,,,
RIO NEGRO,General Roca,Barrio Chacra Monte,,,,,SI,SI,SI,SI,
RIO NEGRO,General Roca,Barrio Costa Este,,,,,,,,,
RIO NEGRO,General Roca,Barrio Costa Linda,,,,,,,,,
RIO NEGRO,General Roca,Barrio Costa Oeste,,,,,SI,SI,,,
RIO NEGRO,General Roca,Barrio Destacamento,,,,,,,,,SI
RIO NEGRO,General Roca,Barrio El Labrador,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio El Maruchito,,,,,,,,,
RIO NEGRO,General Roca,Barrio El Petroleo,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio El Treinta,,,,,SI,SI,,,
RIO NEGRO,General Roca,Barrio Emergente,,,,,,SI,,,
RIO NEGRO,General Roca,Barrio Fatima,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Frontera,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Goretti,,,,,,,,,
RIO NEGRO,9 de Julio,Prahuaniyeu,,,,,,,SI,,SI
RIO NEGRO,9 de Julio,Sierra Colorada,,,,SI,SI,,,SI,SI
RIO NEGRO,9 de Julio,Treneta,,,,,,,,SI,
RIO NEGRO,9 de Julio,Yaminue,,,,,,,,SI,
RIO NEGRO,Adolfo Alsina,Bahia Creek,,,,,,,,,
RIO NEGRO,Adolfo Alsina,El Condor,,,,,SI,SI,SI,SI,
RIO NEGRO,Adolfo Alsina,El Juncal,,,,,,,,,
RIO NEGRO,Adolfo Alsina,Guardia Mitre,,,,,SI,,SI,SI,SI
RIO NEGRO,Adolfo Alsina,La Loberia,,,,,,,,,
RIO NEGRO,Adolfo Alsina,Loteo Costa de Rio,,,,,,,,,
RIO NEGRO,Adolfo Alsina,Pozo Salado,,,,,,,,,
RIO NEGRO,Adolfo Alsina,San Javier,,,,,,,SI,SI,SI
RIO NEGRO,Adolfo Alsina,Viedma,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Barrio Union,,,,,,,,,
RIO NEGRO,Avellaneda,Chelforo,,,,,,,,,
RIO NEGRO,Avellaneda,Chimpay,,,,SI,SI,SI,,,SI
RIO NEGRO,Avellaneda,Choele Choel,SI,SI,SI,SI,SI,SI,SI,SI,SI
SALTA,Rosario de la Frontera,El Potrero,,,,SI,,,,,SI
RIO NEGRO,Avellaneda,Coronel Belisle,,,,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Darwin,,,,SI,SI,,,SI,SI
RIO NEGRO,Avellaneda,Lamarque,,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Luis Beltran,,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Avellaneda,Pomona,,SI,,,SI,SI,,SI,SI
RIO NEGRO,Bariloche,Arelauquen,,,,,SI,SI,,,
RIO NEGRO,Bariloche,Barrio El Pilar,,,,,SI,SI,,,
RIO NEGRO,Bariloche,Colonia Suiza,,,,,SI,SI,,,
RIO NEGRO,Bariloche,El Bolson,SI,SI,,SI,SI,SI,SI,SI,SI
RIO NEGRO,Bariloche,El Foyel,,,,,SI,SI,,,SI
RIO NEGRO,Bariloche,Mallin Ahogado,,,,,,,,,
RIO NEGRO,Bariloche,Rio Villegas,,,,,,,SI,,SI
RIO NEGRO,General Roca,Barrio Guerrico,SI,,SI,SI,,SI,SI,SI,
RIO NEGRO,General Roca,Barrio Isla 10,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio La Barda,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio La Costa,,,,,,,,,
RIO NEGRO,General Roca,Barrio La Costa,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio La Defensa,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio La Herradura,,,,,,,,,
RIO NEGRO,General Roca,Barrio La Lor,,,,,SI,SI,,,
RIO NEGRO,General Roca,Barrio La Ribera - Barrio APYCAR,,,,,SI,SI,,SI,
RIO NEGRO,General Roca,Barrio Las Angustias,,,,,SI,SI,,,
RIO NEGRO,General Roca,Barrio Luisillo,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Mar del Plata,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Maria Elvira,,,,,SI,SI,,,
RIO NEGRO,General Roca,Barrio Moño Azul,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Mosconi,,,,,SI,SI,SI,SI,
RIO NEGRO,General Roca,Barrio Norte (municipio de Cinco Saltos),,,,,,,,,
RIO NEGRO,General Roca,Barrio Norte (municipio de Cipolletti),,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Pinar,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Pino Azul,,,,,SI,SI,,,
RIO NEGRO,General Roca,Barrio Porvenir,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Presidente Peron,,,,,,,,,
RIO NEGRO,General Roca,Barrio Puente 83,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Puente De Madera,,,,,,,,,
RIO NEGRO,General Roca,Barrio Santa Lucia,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Santa Rita,,,,,,,,SI,
RIO NEGRO,General Roca,Barrio Tres Luces,,,,,SI,SI,,,
RIO NEGRO,General Roca,Catriel,,,,SI,SI,SI,,SI,SI
RIO NEGRO,General Roca,Cervantes,,SI,,,SI,,SI,SI,SI
RIO NEGRO,General Roca,Chichinales,,,,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Cinco Saltos,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Cipolletti,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Contralmirante Cordero,,,,,SI,,SI,SI,SI
RIO NEGRO,General Roca,Ferri,,,,,SI,SI,,SI,
RIO NEGRO,General Roca,General Enrique Godoy,,,,SI,SI,SI,,SI,SI
RIO NEGRO,General Roca,General Fernandez Oro,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,General Roca,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Ingeniero Luis A. Huergo,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Ingeniero Otto Krause,,,,,,,,SI,
RIO NEGRO,General Roca,Mainque,,,,,SI,,,SI,SI
RIO NEGRO,General Roca,Paso Cordova,,,,,,,,SI,
RIO NEGRO,General Roca,Peninsula Ruca Co,,,,,,,,,
RIO NEGRO,General Roca,Peñas Blancas,,,,,,,,,SI
RIO NEGRO,General Roca,Puente Cero,,,,,SI,SI,,SI,
RIO NEGRO,General Roca,Sargento Vidal,,,,,SI,,,SI,
RIO NEGRO,General Roca,Tres Luces,,,,,,,,,
RIO NEGRO,General Roca,Villa Alberdi,,,,,,,,SI,
RIO NEGRO,General Roca,Villa del Parque,,,,,,,,SI,
RIO NEGRO,General Roca,Villa Manzano,,,,,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Villa Regina,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,General Roca,Villa San Isidro,,,,SI,,SI,,SI,
RIO NEGRO,Ñorquinco,Las Bayas,,,,,,,,,
RIO NEGRO,Pichi Mahuida,Colonia Julia y Echarren,,SI,,SI,SI,,,SI,SI
RIO NEGRO,Pichi Mahuida,Juventud Unida,,,,SI,,,,,
RIO NEGRO,Pichi Mahuida,Pichi Mahuida,,,,,,,,,
RIO NEGRO,Pichi Mahuida,Rio Colorado,SI,SI,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Pichi Mahuida,Salto Andersen,,,,,,,,,SI
RIO NEGRO,Pilcaniyeu,Cañadon Chileno,,,,,,,,,
RIO NEGRO,Pilcaniyeu,Comallo,,,,SI,SI,,,SI,SI
RIO NEGRO,Pilcaniyeu,Dina Huapi,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Pilcaniyeu,Laguna Blanca,,,,,,,,,SI
RIO NEGRO,Pilcaniyeu,Ñirihuau,,,,,,,,,
RIO NEGRO,Pilcaniyeu,Paso Flores,,,,,,,,,SI
RIO NEGRO,Pilcaniyeu,Pilcaniyeu,,,,,,,,,SI
RIO NEGRO,Pilcaniyeu,Pilquiniyeu del Limay,,,,SI,,,,,
RIO NEGRO,Pilcaniyeu,Villa Llanquin,,,,,,,,,SI
RIO NEGRO,San Antonio,El Empalme,,,,,,,,,
RIO NEGRO,San Antonio,Las Grutas,SI,,SI,SI,SI,SI,SI,,SI
RIO NEGRO,San Antonio,Playas Doradas,,,,,,,,SI,
SAN JUAN,Chimbas,Chimbas,SI,,SI,SI,SI,SI,SI,SI,
SAN JUAN,Chimbas,El Mogote,,,,,,,,,
SAN JUAN,Chimbas,Villa Paula Albarracin,,,,,SI,SI,,SI,
SAN JUAN,Iglesia,Angualasto,,,,,SI,,,SI,
SAN JUAN,Iglesia,Bella Vista,,,,,,,,SI,SI
SAN JUAN,Iglesia,Iglesia,,,,,,,SI,SI,SI
SAN JUAN,Iglesia,Las Flores,,,,,SI,SI,SI,SI,SI
SAN JUAN,Iglesia,Pismanta,,,,,,,,SI,SI
SAN JUAN,Iglesia,Rodeo,,,,,SI,SI,SI,SI,
SAN JUAN,Iglesia,Tudcum,,,,,,,SI,SI,SI
SAN JUAN,Jachal,El Fical,,,,,,,,,
SAN JUAN,Jachal,El Fiscal,,,,,,,,,
SAN JUAN,Jachal,El Medano,,,,,,,,SI,
SAN JUAN,Jachal,Gran China,,,,,,,,SI,
SAN JUAN,Jachal,Huaco,,,,,,,SI,SI,
SAN JUAN,Jachal,La Falda,,,,,,,,,
SAN JUAN,Jachal,Mogna,,,,,,,,SI,
SAN JUAN,Jachal,Niquivil,,,,,SI,,SI,SI,
SAN JUAN,Jachal,Pampa Vieja,,,,,,,,SI,
SAN JUAN,Jachal,San Isidro,,,,,,,,SI,
RIO NEGRO,San Antonio,Puerto San Antonio Este,SI,,,SI,,,SI,SI,SI
RIO NEGRO,San Antonio,Punta Colorada,,,,,,,,SI,
RIO NEGRO,San Antonio,Saco Viejo,,,,,,,,SI,SI
RIO NEGRO,San Antonio,San Antonio Oeste,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,San Antonio,Sierra Grande,SI,,SI,SI,SI,SI,SI,SI,SI
RIO NEGRO,Valcheta,Aguada Cecilio,,,,SI,,,,,
RIO NEGRO,Valcheta,Arroyo Los Berros,,,,,,,,,SI
RIO NEGRO,Valcheta,Arroyo Ventana,,,,,,,SI,,SI
RIO NEGRO,Valcheta,Nahuel Niyeu,,,,SI,,,,,
RIO NEGRO,Valcheta,Sierra Paileman,,,,,,,SI,,SI
RIO NEGRO,Valcheta,Valcheta,,,,SI,SI,,SI,SI,SI
SALTA,Anta,Apolinario Saravia,,SI,,SI,SI,SI,SI,SI,SI
SALTA,Anta,Ceibalito,,,,SI,,,,,SI
SALTA,Anta,Centro 25 de Junio,,,,,SI,SI,,,
SALTA,Anta,Coronel Mollinedo,,,,,SI,,,SI,SI
SALTA,Anta,Coronel Olleros,,,,,SI,,,SI,SI
SALTA,Cafayate,Tolombon,,,,,SI,,,,
SALTA,Capital,Atocha,,,,SI,SI,SI,,SI,
